Postleitzahl,year,bundesland,group,treated,operator_type,anzahl_anlagen,netto_kw,brutto_kw,flaeche_km2,post2023,post2024,post_t1,post_t2,treat_x_t1,treat_x_t2,outcome,treat_x_2015,treat_x_2016,treat_x_2017,treat_x_2018,treat_x_2019,treat_x_2021,treat_x_2022
21629,2021,Niedersachsen,NI_grenze,0,privat,26.0,181.188,208.355,56.446106,0,0,1,0,0,0,3.2099291313381295,0,0,0,0,0,0,0
21629,2022,Niedersachsen,NI_grenze,0,privat,52.0,391.04,426.31,56.446106,0,0,1,1,0,0,6.927670085869165,0,0,0,0,0,0,0
21635,2015,Niedersachsen,NI_grenze,0,privat,3.0,41.055,41.055,62.35205,0,0,0,0,0,0,0.6584386559864511,0,0,0,0,0,0,0
21635,2016,Niedersachsen,NI_grenze,0,privat,2.0,12.0,12.56,62.35205,0,0,0,0,0,0,0.19245558085099046,0,0,0,0,0,0,0
21635,2017,Niedersachsen,NI_grenze,0,privat,9.0,187.86,191.875,62.35205,0,0,0,0,0,0,3.012892118222256,0,0,0,0,0,0,0
21635,2018,Niedersachsen,NI_grenze,0,privat,11.0,101.72,179.56,62.35205,0,0,0,0,0,0,1.6313818070135626,0,0,0,0,0,0,0
21635,2019,Niedersachsen,NI_grenze,0,privat,11.0,154.05,173.72,62.35205,0,0,0,0,0,0,2.47064851917459,0,0,0,0,0,0,0
21635,2020,Niedersachsen,NI_grenze,0,privat,19.0,439.71,458.37,62.35205,0,0,0,0,0,0,7.052053621332418,0,0,0,0,0,0,0
21635,2021,Niedersachsen,NI_grenze,0,privat,32.0,648.04,680.525,62.35205,0,0,1,0,0,0,10.393242884556322,0,0,0,0,0,0,0
21635,2022,Niedersachsen,NI_grenze,0,privat,45.0,494.115,556.34,62.35205,0,0,1,1,0,0,7.924599111015596,0,0,0,0,0,0,0
22043,2015,Hamburg,HH_grenze,1,privat,0.0,0.0,0.0,5.421969,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0
22043,2016,Hamburg,HH_grenze,1,privat,2.0,4.69,4.69,5.421969,0,0,0,0,0,0,0.8649994125750259,0,1,0,0,0,0,0
22043,2017,Hamburg,HH_grenze,1,privat,2.0,15.0,15.965,5.421969,0,0,0,0,0,0,2.7665226414979505,0,0,1,0,0,0,0
22043,2018,Hamburg,HH_grenze,1,privat,1.0,6.96,6.96,5.421969,0,0,0,0,0,0,1.283666505655049,0,0,0,1,0,0,0
22043,2019,Hamburg,HH_grenze,1,privat,1.0,9.0,9.76,5.421969,0,0,0,0,0,0,1.6599135848987703,0,0,0,0,1,0,0
22043,2020,Hamburg,HH_grenze,1,privat,10.0,61.39,66.49,5.421969,0,0,0,0,0,0,11.322454997437278,0,0,0,0,0,0,0
22043,2021,Hamburg,HH_grenze,1,privat,11.0,76.905,84.765,5.421969,0,0,1,0,1,0,14.183961582959991,0,0,0,0,0,1,0
22043,2022,Hamburg,HH_grenze,1,privat,18.0,112.71,121.83,5.421969,0,0,1,1,1,1,20.787651128215597,0,0,0,0,0,0,1
22045,2015,Hamburg,HH_grenze,1,privat,1.0,8.0,8.4,5.321459,0,0,0,0,0,0,1.5033471083776084,1,0,0,0,0,0,0
22045,2016,Hamburg,HH_grenze,1,privat,2.0,7.57,8.05,5.321459,0,0,0,0,0,0,1.4225422013023121,0,1,0,0,0,0,0
22045,2017,Hamburg,HH_grenze,1,privat,2.0,73.22,73.22,5.321459,0,0,0,0,0,0,13.759384409426062,0,0,1,0,0,0,0
22045,2018,Hamburg,HH_grenze,1,privat,1.0,4.48,4.48,5.321459,0,0,0,0,0,0,0.8418743806914608,0,0,0,1,0,0,0
22045,2019,Hamburg,HH_grenze,1,privat,3.0,9.93,10.41,5.321459,0,0,0,0,0,0,1.8660295982737065,0,0,0,0,1,0,0
22045,2020,Hamburg,HH_grenze,1,privat,5.0,23.785,26.515,5.321459,0,0,0,0,0,0,4.469638871595177,0,0,0,0,0,0,0
22045,2021,Hamburg,HH_grenze,1,privat,2.0,12.6,15.83,5.321459,0,0,1,0,1,0,2.3677716956947332,0,0,0,0,0,1,0
22045,2022,Hamburg,HH_grenze,1,privat,11.0,88.6,99.575,5.321459,0,0,1,1,1,1,16.64956922528201,0,0,0,0,0,0,1
22115,2015,Hamburg,HH_grenze,1,privat,0.0,0.0,0.0,3.518433,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0
22115,2016,Hamburg,HH_grenze,1,privat,0.0,0.0,0.0,3.518433,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0
22115,2017,Hamburg,HH_grenze,1,privat,0.0,0.0,0.0,3.518433,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0
22115,2018,Hamburg,HH_grenze,1,privat,0.0,0.0,0.0,3.518433,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0
